name,slug,value,date_of_information,ranking,region
"Montserrat","montserrat","0","1 January 2018 est.","172","Central America"
"Mozambique","mozambique","0","1 January 2018 est.","173","Africa"
"Namibia","namibia","0","1 January 2018 est.","174","Africa"
"Nauru","nauru","0","1 January 2018 est.","175","Australia - Oceania"
"Nepal","nepal","0","1 January 2018 est.","176","South Asia"
"New Caledonia","new-caledonia","0","1 January 2018 est.","177","Australia - Oceania"
"Nicaragua","nicaragua","0","1 January 2018 est.","178","Central America"
"Niue","niue","0","1 January 2018 est.","179","Australia - Oceania"
"Panama","panama","0","1 January 2018","180","Central America"
"Paraguay","paraguay","0","1 January 2018 est.","181","South America"
"Portugal","portugal","0","1 January 2018 est.","182","Europe"
"Puerto Rico","puerto-rico","0","1 January 2018 est.","183","Central America"
"Rwanda","rwanda","0","1 January 2018 est.","184","Africa"
"Saint Helena, Ascension, and Tristan da Cunha","saint-helena-ascension-and-tristan-da-cunha","0","1 January 2018 est.","185","Africa"
"Saint Kitts and Nevis","saint-kitts-and-nevis","0","1 January 2018 est.","186","Central America"
"Saint Lucia","saint-lucia","0","1 January 2018 est.","187","Central America"
"Saint Pierre and Miquelon","saint-pierre-and-miquelon","0","1 January 2018 est.","188","North America"
"Saint Vincent and the Grenadines","saint-vincent-and-the-grenadines","0","1 January 2018 est.","189","Central America"
"Samoa","samoa","0","1 January 2018 est.","190","Australia - Oceania"
"Sao Tome and Principe","sao-tome-and-principe","0","1 January 2018","191","Africa"
"Senegal","senegal","0","1 January 2018 est.","192","Africa"
"Seychelles","seychelles","0","1 January 2018 est.","193","Africa"
"Sierra Leone","sierra-leone","0","1 January 2018 est.","194","Africa"
"Singapore","singapore","0","1 January 2018 est.","195","East Asia/Southeast Asia"
"Slovenia","slovenia","0","1 January 2018 est.","196","Europe"
"Solomon Islands","solomon-islands","0","1 January 2018 est.","197","Australia - Oceania"
"Somalia","somalia","0","1 January 2018 est.","198","Africa"
"Sri Lanka","sri-lanka","0","1 January 2018 est.","199","South Asia"
"Sweden","sweden","0","1 January 2018 est.","200","Europe"
"Switzerland","switzerland","0","1 January 2018 est.","201","Europe"
"Tanzania","tanzania","0","1 January 2018 est.","202","Africa"
"Timor-Leste","timor-leste","0","1 January 2018 est.","203","East Asia/Southeast Asia"
"Togo","togo","0","1 January 2018 est.","204","Africa"
"Tokelau","tokelau","0","1 January 2010 est.","205","Australia - Oceania"
"Tonga","tonga","0","1 January 2018 est.","206","Australia - Oceania"
"Turks and Caicos Islands","turks-and-caicos-islands","0","1 January 2018 est.","207","Central America"
"Tuvalu","tuvalu","0","2014 est.","208","Australia - Oceania"
"Uruguay","uruguay","0","1 January 2018 est.","209","South America"
"Vanuatu","vanuatu","0","1 January 2018 est.","210","Australia - Oceania"
"Virgin Islands","virgin-islands","0","1 January 2018 est.","211","Central America"
"West Bank","west-bank","0","1 January 2018","212","Middle East"
"Zambia","zambia","0","1 January 2018 est.","213","Africa"
"Zimbabwe","zimbabwe","0","1 January 2018 est.","214","Africa"
