name,slug,value,date_of_information,ranking,region
"China","china","29","2017 est.","111","East Asia/Southeast Asia"
"Lebanon","lebanon","29","2017 est.","112","Middle East"
"Malaysia","malaysia","29","2017 est.","113","East Asia/Southeast Asia"
"Uzbekistan","uzbekistan","29","2017 est.","114","Central Asia"
"Barbados","barbados","27","2017 est.","115","Central America"
"Costa Rica","costa-rica","27","2017 est.","116","Central America"
"Gaza Strip","gaza-strip","27","2017 est.","117","Middle East"
"West Bank","west-bank","27","2017 est.","118","Middle East"
"Armenia","armenia","26","2017 est.","119","Middle East"
"Azerbaijan","azerbaijan","26","2017 est.","120","Middle East"
"Georgia","georgia","25","2017 est.","121","Middle East"
"Grenada","grenada","25","2017 est.","122","Central America"
"Puerto Rico","puerto-rico","21","2017 est.","123","Central America"
"Latvia","latvia","19","2017 est.","124","Europe"
"Moldova","moldova","19","2017 est.","125","Europe"
"Oman","oman","19","2017 est.","126","Middle East"
"Romania","romania","19","2017 est.","127","Europe"
"Ukraine","ukraine","19","2017 est.","128","Europe"
"United States","united-states","19","2017 est.","129","North America"
"Russia","russia","17","2017 est.","130","Central Asia"
"Saudi Arabia","saudi-arabia","17","2017 est.","131","Middle East"
"Tajikistan","tajikistan","17","2017 est.","132","Central Asia"
"Turkey","turkey","17","2017 est.","133","Middle East"
"Uruguay","uruguay","17","2017 est.","134","South America"
"Iran","iran","16","2017 est.","135","Middle East"
"Albania","albania","15","2017 est.","136","Europe"
"Bahrain","bahrain","14","2017 est.","137","Middle East"
"Chile","chile","13","2017 est.","138","South America"
"Hungary","hungary","12","2017 est.","139","Europe"
"Kuwait","kuwait","12","2017 est.","140","Middle East"
"Serbia","serbia","12","2017 est.","141","Europe"
"Korea, South","korea-south","11","2017 est.","142","East Asia/Southeast Asia"
"Bosnia and Herzegovina","bosnia-and-herzegovina","10","2017 est.","143","Europe"
"Bulgaria","bulgaria","10","2017 est.","144","Europe"
"Canada","canada","10","2017 est.","145","North America"
"Kazakhstan","kazakhstan","10","2017 est.","146","Central Asia"
"Estonia","estonia","9","2017 est.","147","Europe"
"New Zealand","new-zealand","9","2017 est.","148","Australia - Oceania"
"Qatar","qatar","9","2017 est.","149","Middle East"
"Croatia","croatia","8","2017 est.","150","Europe"
"France","france","8","2017 est.","151","Europe"
"Portugal","portugal","8","2017 est.","152","Europe"
"Singapore","singapore","8","2017 est.","153","East Asia/Southeast Asia"
"Germany","germany","7","2017 est.","154","Europe"
"Slovenia","slovenia","7","2017 est.","156","Europe"
"Turkmenistan","turkmenistan","7","2017 est.","157","Central Asia"
"United Kingdom","united-kingdom","7","2017 est.","158","Europe"
"Australia","australia","6","2017 est.","159","Australia - Oceania"
"Cyprus","cyprus","6","2017 est.","160","Europe"
"Malta","malta","6","2017 est.","161","Europe"
"Montenegro","montenegro","6","2017 est.","162","Europe"
"Austria","austria","5","2017 est.","163","Europe"
"Belgium","belgium","5","2017 est.","164","Europe"
"Ireland","ireland","5","2017 est.","165","Europe"
"Japan","japan","5","2017 est.","166","East Asia/Southeast Asia"
"Lithuania","lithuania","5","2017 est.","167","Europe"
"Luxembourg","luxembourg","5","2017 est.","168","Europe"
"Netherlands","netherlands","5","2017 est.","169","Europe"
"Slovakia","slovakia","5","2017 est.","170","Europe"
"Switzerland","switzerland","5","2017 est.","171","Europe"
"Denmark","denmark","4","2017 est.","172","Europe"
"Iceland","iceland","4","2017 est.","173","Europe"
"Spain","spain","4","2017 est.","174","Europe"
"Sweden","sweden","4","2017 est.","175","Europe"
"Czechia","czechia","3","2017 est.","176","Europe"
"Finland","finland","3","2017 est.","177","Europe"
"Greece","greece","3","2017 est.","178","Europe"
"Israel","israel","3","2017 est.","179","Middle East"
"United Arab Emirates","united-arab-emirates","3","2017 est.","180","Middle East"
"Belarus","belarus","2","2017 est.","181","Europe"
"Italy","italy","2","2017 est.","182","Europe"
"Norway","norway","2","2017 est.","183","Europe"
"Poland","poland","2","2017 est.","184","Europe"
