name,slug,value,date_of_information,ranking,region
"Ukraine","ukraine","26.6","2017 est.","108","Europe"
"Colombia","colombia","26.5","2017 est.","109","South America"
"Israel","israel","26.5","2017 est.","110","Middle East"
"Maldives","maldives","26.4","2016 est.","111","South Asia"
"Qatar","qatar","26.4","2017 est.","112","Middle East"
"Saudi Arabia","saudi-arabia","26.4","2017 est.","113","Middle East"
"Sao Tome and Principe","sao-tome-and-principe","26.2","2017 est.","114","Africa"
"Ireland","ireland","26.0","2017 est.","115","Europe"
"Grenada","grenada","25.8","2017 est.","116","Central America"
"Comoros","comoros","25.3","2017 est.","117","Africa"
"Aruba","aruba","25.2","2017 est.","118","Central America"
"Vietnam","vietnam","24.8","2017 est.","119","East Asia/Southeast Asia"
"Tunisia","tunisia","24.7","2017 est.","120","Africa"
"Trinidad and Tobago","trinidad-and-tobago","24.5","2017 est.","121","Central America"
"Nepal","nepal","23.8","2017 est.","122","South Asia"
"El Salvador","el-salvador","23.7","2017 est.","123","Central America"
"Jordan","jordan","23.6","2017 est.","124","Middle East"
"Saint Lucia","saint-lucia","23.6","2017 est.","125","Central America"
"Azerbaijan","azerbaijan","23.5","2017 est.","126","Middle East"
"Gibraltar","gibraltar","23.3","2008 est.","127","Europe"
"Hong Kong","hong-kong","23.2","2017 est.","128","East Asia/Southeast Asia"
"Korea, South","korea-south","23.2","2017 est.","129","East Asia/Southeast Asia"
"Armenia","armenia","22.9","2017 est.","130","Middle East"
"Mexico","mexico","22.7","2017 est.","131","North America"
"Congo, Republic of the","congo-republic-of-the","22.5","2017 est.","132","Africa"
"Mauritius","mauritius","22.5","2017 est.","133","Africa"
"Kazakhstan","kazakhstan","22.3","2017 est.","134","Central Asia"
"Malawi","malawi","21.7","2017 est.","135","Africa"
"Lebanon","lebanon","21.5","2017 est.","136","Middle East"
"Togo","togo","21.5","2017 est.","137","Africa"
"Zimbabwe","zimbabwe","21.5","2017 est.","138","Africa"
"Guam","guam","21.4","2016 est.","139","Australia - Oceania"
"Niger","niger","21.4","2017 est.","140","Africa"
"China","china","21.3","2017 est.","141","East Asia/Southeast Asia"
"Rwanda","rwanda","21.3","2017 est.","142","Africa"
"Burkina Faso","burkina-faso","21.2","2017 est.","143","Africa"
"Morocco","morocco","20.9","2017 est.","144","Africa"
"Chile","chile","20.8","2017 est.","145","South America"
"Guernsey","guernsey","20.6","2005","146","Europe"
"New Caledonia","new-caledonia","20.4","2015 est.","147","Australia - Oceania"
"Gambia, The","gambia-the","20.3","2017 est.","148","Africa"
"Ghana","ghana","20.3","2017 est.","149","Africa"
"Honduras","honduras","20.3","2017 est.","150","Central America"
"Turkey","turkey","20.3","2017 est.","151","Middle East"
"Panama","panama","20.1","2017 est.","152","Central America"
"Mali","mali","20.0","2017 est.","153","Africa"
"Antigua and Barbuda","antigua-and-barbuda","19.6","2017 est.","154","Central America"
"Senegal","senegal","19.6","2017 est.","155","Africa"
"Cote d'Ivoire","cote-divoire","19.1","2017 est.","156","Africa"
"Argentina","argentina","18.9","2017 est.","157","South America"
"Brunei","brunei","18.5","2017 est.","158","East Asia/Southeast Asia"
"Sudan","sudan","18.5","2017 est.","159","Africa"
"Papua New Guinea","papua-new-guinea","18.4","2017 est.","160","East Asia/Southeast Asia"
"Laos","laos","18.3","2017 est.","161","East Asia/Southeast Asia"
"Guinea-Bissau","guinea-bissau","18.2","2017 est.","162","Africa"
"Haiti","haiti","18.2","2017 est.","163","Central America"
"Cambodia","cambodia","17.9","2017 est.","164","East Asia/Southeast Asia"
"Egypt","egypt","17.9","2017 est.","165","Africa"
"Bahamas, The","bahamas-the","17.6","2017 est.","166","Central America"
"Gabon","gabon","17.6","2017 est.","167","Africa"
"Kenya","kenya","17.6","2017 est.","168","Africa"
"Zambia","zambia","17.4","2017 est.","169","Africa"
"Iran","iran","17.3","2017 est.","170","Middle East"
"Benin","benin","17.1","2017 est.","171","Africa"
"United States","united-states","17.0","2017 est.","172","North America"
"Equatorial Guinea","equatorial-guinea","16.9","2017 est.","173","Africa"
"Liberia","liberia","16.9","2017 est.","174","Africa"
"Wallis and Futuna","wallis-and-futuna","16.7","2015 est.","175","Australia - Oceania"
"Bahrain","bahrain","16.6","2017 est.","176","Middle East"
"Curacao","curacao","16.6","2012 est.","177","Central America"
"Guinea","guinea","16.6","2017 est.","178","Africa"
"Jersey","jersey","16.6","2005","179","Europe"
"Malaysia","malaysia","16.4","2017 est.","180","East Asia/Southeast Asia"
"Russia","russia","16.4","2017 est.","181","Central Asia"
"Suriname","suriname","16.4","2017 est.","182","South America"
"Bermuda","bermuda","16.3","2017 est.","183","North America"
"Taiwan","taiwan","16.0","2017 est.","184","East Asia/Southeast Asia"
"Madagascar","madagascar","15.9","2017 est.","185","Africa"
"Burundi","burundi","15.8","2017 est.","186","Africa"
"Singapore","singapore","15.7","2017 est.","187","East Asia/Southeast Asia"
"Philippines","philippines","15.6","2017 est.","188","East Asia/Southeast Asia"
"Sierra Leone","sierra-leone","15.6","2017 est.","189","Africa"
"Pakistan","pakistan","15.4","2017 est.","190","South Asia"
"Cameroon","cameroon","15.3","2017 est.","191","Africa"
"Tanzania","tanzania","15.2","2017 est.","192","Africa"
"Thailand","thailand","15.2","2017 est.","193","East Asia/Southeast Asia"
"Dominican Republic","dominican-republic","14.9","2017 est.","194","Central America"
"Liechtenstein","liechtenstein","14.9","2012 est.","195","Europe"
"Monaco","monaco","14.9","2011 est.","196","Europe"
"Turkmenistan","turkmenistan","14.9","2017 est.","197","Central Asia"
"Central African Republic","central-african-republic","14.6","2017 est.","198","Africa"
