name,slug,value,date_of_information,ranking,region
"Nigeria","nigeria","107,154","","137","Africa"
"Zambia","zambia","96,719","","138","Africa"
"Suriname","suriname","92,756","","139","South America"
"Bahamas, The","bahamas-the","91,129","","140","Central America"
"Brunei","brunei","86,590","","141","East Asia/Southeast Asia"
"New Caledonia","new-caledonia","82,111","","142","Australia - Oceania"
"Mozambique","mozambique","80,791","","143","Africa"
"Fiji","fiji","80,650","","144","Australia - Oceania"
"Virgin Islands","virgin-islands","77,212","","145","Central America"
"Uganda","uganda","76,492","","146","Africa"
"Tanzania","tanzania","76,288","","147","Africa"
"Burkina Faso","burkina-faso","75,291","","148","Africa"
"Somalia","somalia","74,800","","149","Africa"
"Guam","guam","70,639","","150","Australia - Oceania"
"Kenya","kenya","70,394","","151","Africa"
"Madagascar","madagascar","68,426","","152","Africa"
"French Polynesia","french-polynesia","63,769","","153","Australia - Oceania"
"Mauritania","mauritania","61,858","","154","Africa"
"Cabo Verde","cabo-verde","57,511","","155","Africa"
"Cambodia","cambodia","56,445","","156","East Asia/Southeast Asia"
"Jersey","jersey","55,938"," est.","157","Europe"
"Curacao","curacao","53,500","","158","Central America"
"Monaco","monaco","44,119","","159","Europe"
"Togo","togo","43,605","","160","Africa"
"Gambia, The","gambia-the","41,179","","161","Africa"
"Eswatini","eswatini","40,003","","162","Africa"
"Andorra","andorra","39,657","","163","Europe"
"Aruba","aruba","39,582","","164","Central America"
"Djibouti","djibouti","37,107","","165","Africa"
"Guernsey","guernsey","36,547"," est.","166","Europe"
"Benin","benin","35,917","","167","Africa"
"Cayman Islands","cayman-islands","33,338","","168","Central America"
"Saint Lucia","saint-lucia","33,285","","169","Central America"
"Grenada","grenada","33,011","","170","Central America"
"Bermuda","bermuda","24,808","","171","North America"
"Antigua and Barbuda","antigua-and-barbuda","24,403","","172","Central America"
"Gabon","gabon","22,291","","173","Africa"
"Bhutan","bhutan","21,581","","174","South Asia"
"Burundi","burundi","20,936","","175","Africa"
"Northern Mariana Islands","northern-mariana-islands","20,398","","176","Australia - Oceania"
"Seychelles","seychelles","20,122","","177","Africa"
"Faroe Islands","faroe-islands","19,137","","178","Europe"
"Belize","belize","18,500","","179","Central America"
"Saint Kitts and Nevis","saint-kitts-and-nevis","17,766","","180","Central America"
"Congo, Republic of the","congo-republic-of-the","17,076","","181","Africa"
"Gibraltar","gibraltar","16,968","","182","Europe"
"Maldives","maldives","16,664","","183","South Asia"
