name,slug,value,date_of_information,ranking,region
"Comoros","comoros","0","2017 est.","107","Africa"
"Congo, Democratic Republic of the","congo-democratic-republic-of-the","0","2017 est.","108","Africa"
"Congo, Republic of the","congo-republic-of-the","0","2017 est.","109","Africa"
"Cook Islands","cook-islands","0","2017 est.","110","Australia - Oceania"
"Costa Rica","costa-rica","0","2017 est.","111","Central America"
"Cote d'Ivoire","cote-divoire","0","2017 est.","112","Africa"
"Cuba","cuba","0","2017 est.","113","Central America"
"Curacao","curacao","0","2009 est.","114","Central America"
"Cyprus","cyprus","0","2017 est.","115","Europe"
"Djibouti","djibouti","0","2017 est.","116","Africa"
"Dominica","dominica","0","2017 est.","117","Central America"
"Ecuador","ecuador","0","2017 est.","118","South America"
"El Salvador","el-salvador","0","2017 est.","119","Central America"
"Equatorial Guinea","equatorial-guinea","0","2017 est.","120","Africa"
"Eritrea","eritrea","0","2017 est.","121","Africa"
"Eswatini","eswatini","0","2017 est.","122","Africa"
"Ethiopia","ethiopia","0","2017 est.","123","Africa"
"Falkland Islands (Islas Malvinas)","falkland-islands-islas-malvinas","0","2017 est.","124","South America"
"Faroe Islands","faroe-islands","0","2017 est.","125","Europe"
"Fiji","fiji","0","2017 est.","126","Australia - Oceania"
"French Polynesia","french-polynesia","0","2017 est.","127","Australia - Oceania"
"Gabon","gabon","0","2017 est.","128","Africa"
"Gambia, The","gambia-the","0","2017 est.","129","Africa"
"Gibraltar","gibraltar","0","2017 est.","130","Europe"
"Greenland","greenland","0","2017 est.","131","North America"
"Grenada","grenada","0","2017 est.","132","Central America"
"Guam","guam","0","2017 est.","133","Australia - Oceania"
"Guatemala","guatemala","0","2017 est.","134","Central America"
"Guinea","guinea","0","2017 est.","135","Africa"
"Guinea-Bissau","guinea-bissau","0","2017 est.","136","Africa"
"Guyana","guyana","0","2017 est.","137","South America"
"Haiti","haiti","0","2017 est.","138","Central America"
"Honduras","honduras","0","2017 est.","139","Central America"
"Iceland","iceland","0","2017 est.","140","Europe"
"Indonesia","indonesia","0","2017 est.","141","East Asia/Southeast Asia"
"Kenya","kenya","0","2017 est.","142","Africa"
"Kiribati","kiribati","0","2017 est.","143","Australia - Oceania"
"Korea, North","korea-north","0","2017 est.","144","East Asia/Southeast Asia"
"Kosovo","kosovo","0","2017 est.","145","Europe"
"Laos","laos","0","2017 est.","146","East Asia/Southeast Asia"
"Lebanon","lebanon","0","2017 est.","147","Middle East"
"Lesotho","lesotho","0","2017 est.","148","Africa"
"Liberia","liberia","0","2017 est.","149","Africa"
"Libya","libya","0","2017 est.","150","Africa"
"Madagascar","madagascar","0","2017 est.","151","Africa"
"Malawi","malawi","0","2017 est.","152","Africa"
"Maldives","maldives","0","2017 est.","153","South Asia"
"Mali","mali","0","2017 est.","154","Africa"
"Marshall Islands","marshall-islands","0","2017 est.","155","Australia - Oceania"
"Mauritania","mauritania","0","2017 est.","156","Africa"
"Mauritius","mauritius","0","2017 est.","157","Africa"
"Mongolia","mongolia","0","2017 est.","158","East Asia/Southeast Asia"
"Montenegro","montenegro","0","2017 est.","159","Europe"
"Montserrat","montserrat","0","2017 est.","160","Central America"
"Mozambique","mozambique","0","2017 est.","161","Africa"
"Namibia","namibia","0","2017 est.","162","Africa"
"Nauru","nauru","0","2017 est.","163","Australia - Oceania"
"Nepal","nepal","0","2017 est.","164","South Asia"
"New Caledonia","new-caledonia","0","2017 est.","165","Australia - Oceania"
"New Zealand","new-zealand","0","2017 est.","166","Australia - Oceania"
"Nicaragua","nicaragua","0","2017 est.","167","Central America"
"Niger","niger","0","2017 est.","168","Africa"
"Nigeria","nigeria","0","2017 est.","169","Africa"
"Niue","niue","0","2017 est.","170","Australia - Oceania"
"Panama","panama","0","2017 est.","171","Central America"
"Papua New Guinea","papua-new-guinea","0","2017 est.","172","East Asia/Southeast Asia"
"Paraguay","paraguay","0","2017 est.","173","South America"
"Peru","peru","0","2017 est.","174","South America"
"Philippines","philippines","0","2017 est.","175","East Asia/Southeast Asia"
"Qatar","qatar","0","2017 est.","176","Middle East"
"Rwanda","rwanda","0","2017 est.","177","Africa"
"Saint Helena, Ascension, and Tristan da Cunha","saint-helena-ascension-and-tristan-da-cunha","0","2017 est.","178","Africa"
"Saint Kitts and Nevis","saint-kitts-and-nevis","0","2017 est.","179","Central America"
"Saint Lucia","saint-lucia","0","2017 est.","180","Central America"
"Saint Pierre and Miquelon","saint-pierre-and-miquelon","0","2017 est.","181","North America"
"Saint Vincent and the Grenadines","saint-vincent-and-the-grenadines","0","2017 est.","182","Central America"
"Samoa","samoa","0","2017 est.","183","Australia - Oceania"
"Sao Tome and Principe","sao-tome-and-principe","0","2017 est.","184","Africa"
"Saudi Arabia","saudi-arabia","0","2017 est.","185","Middle East"
"Senegal","senegal","0","2017 est.","186","Africa"
"Seychelles","seychelles","0","2017 est.","187","Africa"
"Sierra Leone","sierra-leone","0","2017 est.","188","Africa"
"Solomon Islands","solomon-islands","0","2017 est.","189","Australia - Oceania"
"Somalia","somalia","0","2017 est.","190","Africa"
"South Sudan","south-sudan","0","2017 est.","191","Africa"
"Sri Lanka","sri-lanka","0","2017 est.","192","South Asia"
"Sudan","sudan","0","2017 est.","193","Africa"
"Suriname","suriname","0","2017 est.","194","South America"
"Svalbard","svalbard","0","2013 est.","195","Europe"
"Syria","syria","0","2017 est.","196","Middle East"
"Tajikistan","tajikistan","0","2017 est.","197","Central Asia"
"Tanzania","tanzania","0","2017 est.","198","Africa"
"Timor-Leste","timor-leste","0","2017 est.","199","East Asia/Southeast Asia"
