name,slug,value,date_of_information,ranking,region
"Gaza Strip","gaza-strip","193,000","2011 est.","117","Middle East"
"American Samoa","american-samoa","0","2016 est.","118","Australia - Oceania"
"Angola","angola","0","2016 est.","119","Africa"
"Antigua and Barbuda","antigua-and-barbuda","0","2016 est.","120","Central America"
"Aruba","aruba","0","2016 est.","121","Central America"
"Australia","australia","0","2016 est.","122","Australia - Oceania"
"Bahamas, The","bahamas-the","0","2016 est.","123","Central America"
"Bangladesh","bangladesh","0","2016 est.","124","South Asia"
"Barbados","barbados","0","2016 est.","125","Central America"
"Bermuda","bermuda","0","2016 est.","126","North America"
"Bolivia","bolivia","0","2016 est.","127","South America"
"British Virgin Islands","british-virgin-islands","0","2016 est.","128","Central America"
"Brunei","brunei","0","2016 est.","129","East Asia/Southeast Asia"
"Burma","burma","0","2016 est.","130","East Asia/Southeast Asia"
"Cabo Verde","cabo-verde","0","2016 est.","131","Africa"
"Cayman Islands","cayman-islands","0","2016 est.","132","Central America"
"Central African Republic","central-african-republic","0","2016 est.","133","Africa"
"Chad","chad","0","2016 est.","134","Africa"
"Chile","chile","0","2016 est.","135","South America"
"Comoros","comoros","0","2016 est.","136","Africa"
"Cook Islands","cook-islands","0","2016 est.","137","Australia - Oceania"
"Cuba","cuba","0","2016 est.","138","Central America"
"Curacao","curacao","0","2009 est.","139","Central America"
"Cyprus","cyprus","0","2016 est.","140","Europe"
"Djibouti","djibouti","0","2016 est.","141","Africa"
"Dominica","dominica","0","2016 est.","142","Central America"
"Dominican Republic","dominican-republic","0","2016 est.","143","Central America"
"Equatorial Guinea","equatorial-guinea","0","2016 est.","144","Africa"
"Eritrea","eritrea","0","2016 est.","145","Africa"
"Ethiopia","ethiopia","0","2016 est.","146","Africa"
"Falkland Islands (Islas Malvinas)","falkland-islands-islas-malvinas","0","2016 est.","147","South America"
"Faroe Islands","faroe-islands","0","2016 est.","148","Europe"
"Fiji","fiji","0","2016 est.","149","Australia - Oceania"
"French Polynesia","french-polynesia","0","2016 est.","150","Australia - Oceania"
