name,slug,value,date_of_information,ranking,region
"Mauritius","mauritius","10.80","2016","137","Africa"
"Cote d'Ivoire","cote-divoire","10.30","2016","138","Africa"
"Gambia, The","gambia-the","10.30","2016","139","Africa"
"Thailand","thailand","10.00","2016","140","East Asia/Southeast Asia"
"Liberia","liberia","9.90","2016","141","Africa"
"Benin","benin","9.60","2016","142","Africa"
"Congo, Republic of the","congo-republic-of-the","9.60","2016","143","Africa"
"Guinea-Bissau","guinea-bissau","9.50","2016","144","Africa"
"Nigeria","nigeria","8.90","2016","145","Africa"
"Senegal","senegal","8.80","2016","146","Africa"
"Sierra Leone","sierra-leone","8.70","2016","147","Africa"
"Maldives","maldives","8.60","2016","148","South Asia"
"Mali","mali","8.60","2016","149","Africa"
"Pakistan","pakistan","8.60","2016","150","South Asia"
"Tanzania","tanzania","8.40","2016","151","Africa"
"Togo","togo","8.40","2016","152","Africa"
"Somalia","somalia","8.30","2016","153","Africa"
"Angola","angola","8.20","2016","154","Africa"
"Zambia","zambia","8.10","2016","155","Africa"
"Equatorial Guinea","equatorial-guinea","8.00","2016","156","Africa"
"Comoros","comoros","7.80","2016","157","Africa"
"Guinea","guinea","7.70","2016","158","Africa"
"Central African Republic","central-african-republic","7.50","2016","159","Africa"
"Mozambique","mozambique","7.20","2016","160","Africa"
"Kenya","kenya","7.10","2016","161","Africa"
"Indonesia","indonesia","6.90","2016","162","East Asia/Southeast Asia"
"Korea, North","korea-north","6.80","2016","163","East Asia/Southeast Asia"
"Congo, Democratic Republic of the","congo-democratic-republic-of-the","6.70","2016","164","Africa"
"South Sudan","south-sudan","6.60","2014","165","Africa"
"Sudan","sudan","6.60","2014","166","Africa"
"Bhutan","bhutan","6.40","2016","167","South Asia"
"Philippines","philippines","6.40","2016","168","East Asia/Southeast Asia"
"China","china","6.20","2016","169","East Asia/Southeast Asia"
"Chad","chad","6.10","2016","170","Africa"
"Singapore","singapore","6.10","2016","171","East Asia/Southeast Asia"
"Burma","burma","5.80","2016","172","East Asia/Southeast Asia"
"Malawi","malawi","5.80","2016","173","Africa"
"Rwanda","rwanda","5.80","2016","174","Africa"
"Burkina Faso","burkina-faso","5.60","2016","175","Africa"
"Afghanistan","afghanistan","5.50","2016","176","South Asia"
"Niger","niger","5.50","2016","177","Africa"
"Burundi","burundi","5.40","2016","178","Africa"
"Laos","laos","5.30","2016","179","East Asia/Southeast Asia"
"Madagascar","madagascar","5.30","2016","180","Africa"
"Uganda","uganda","5.30","2016","181","Africa"
"Sri Lanka","sri-lanka","5.20","2016","182","South Asia"
"Eritrea","eritrea","5.00","2016","183","Africa"
"Korea, South","korea-south","4.70","2016","184","East Asia/Southeast Asia"
"Ethiopia","ethiopia","4.50","2016","185","Africa"
"Japan","japan","4.30","2016","186","East Asia/Southeast Asia"
"Nepal","nepal","4.10","2016","187","South Asia"
"Cambodia","cambodia","3.90","2016","188","East Asia/Southeast Asia"
"India","india","3.90","2016","189","South Asia"
"Timor-Leste","timor-leste","3.80","2016","190","East Asia/Southeast Asia"
"Bangladesh","bangladesh","3.60","2016","191","South Asia"
"Vietnam","vietnam","2.10","2016","192","East Asia/Southeast Asia"
