name,slug,value,date_of_information,ranking,region
"Seychelles","seychelles","0","2017 est.","182","Africa"
"Sierra Leone","sierra-leone","0","2017 est.","183","Africa"
"Slovakia","slovakia","0","2017 est.","184","Europe"
"Solomon Islands","solomon-islands","0","2017 est.","185","Australia - Oceania"
"Somalia","somalia","0","2017 est.","186","Africa"
"South Africa","south-africa","0","2017 est.","187","Africa"
"South Sudan","south-sudan","0","2017 est.","188","Africa"
"Sri Lanka","sri-lanka","0","2017 est.","189","South Asia"
"Sudan","sudan","0","2017 est.","190","Africa"
"Suriname","suriname","0","2017 est.","191","South America"
"Svalbard","svalbard","0","2013 est.","192","Europe"
"Sweden","sweden","0","2017 est.","193","Europe"
"Switzerland","switzerland","0","2017 est.","194","Europe"
"Syria","syria","0","2017 est.","195","Middle East"
"Taiwan","taiwan","0","2017 est.","196","East Asia/Southeast Asia"
"Tajikistan","tajikistan","0","2017 est.","197","Central Asia"
"Tanzania","tanzania","0","2017 est.","198","Africa"
"Thailand","thailand","0","2017 est.","199","East Asia/Southeast Asia"
"Togo","togo","0","2017 est.","200","Africa"
"Tonga","tonga","0","2017 est.","201","Australia - Oceania"
"Tunisia","tunisia","0","2017 est.","202","Africa"
"Turks and Caicos Islands","turks-and-caicos-islands","0","2017 est.","203","Central America"
"Tuvalu","tuvalu","0","2014 est.","204","Australia - Oceania"
"Uganda","uganda","0","2017 est.","205","Africa"
"Ukraine","ukraine","0","2017 est.","206","Europe"
"Uruguay","uruguay","0","2017 est.","207","South America"
"Vanuatu","vanuatu","0","2017 est.","208","Australia - Oceania"
"Venezuela","venezuela","0","2017 est.","209","South America"
"Vietnam","vietnam","0","2017 est.","210","East Asia/Southeast Asia"
"Virgin Islands","virgin-islands","0","2017 est.","211","Central America"
"West Bank","west-bank","0","2017 est.","212","Middle East"
"Yemen","yemen","0","2017 est.","213","Middle East"
"Zambia","zambia","0","2017 est.","214","Africa"
"Zimbabwe","zimbabwe","0","2017 est.","215","Africa"
