name,slug,value,date_of_information,ranking,region
"Bangladesh","bangladesh","0.95","2021 est.","104","South Asia"
"South Africa","south-africa","0.95","2021 est.","105","Africa"
"Singapore","singapore","0.95","2021 est.","106","East Asia/Southeast Asia"
"Nicaragua","nicaragua","0.93","2021 est.","107","Central America"
"Mongolia","mongolia","0.93","2021 est.","108","East Asia/Southeast Asia"
"Dominican Republic","dominican-republic","0.92","2021 est.","109","Central America"
"Morocco","morocco","0.92","2021 est.","110","Africa"
"Suriname","suriname","0.91","2021 est.","111","South America"
"Bahrain","bahrain","0.90","2021 est.","112","Middle East"
"Kyrgyzstan","kyrgyzstan","0.90","2021 est.","113","Central Asia"
"Peru","peru","0.88","2021 est.","114","South America"
"Uzbekistan","uzbekistan","0.86","2021 est.","115","Central Asia"
"Tuvalu","tuvalu","0.85","2021 est.","116","Australia - Oceania"
"Bahamas, The","bahamas-the","0.84","2021 est.","117","Central America"
"Argentina","argentina","0.84","2021 est.","118","South America"
"Jordan","jordan","0.82","2021 est.","119","Middle East"
"Burma","burma","0.81","2021 est.","120","East Asia/Southeast Asia"
"Indonesia","indonesia","0.81","2021 est.","121","East Asia/Southeast Asia"
"Kazakhstan","kazakhstan","0.81","2021 est.","122","Central Asia"
"Nepal","nepal","0.81","2021 est.","123","South Asia"
"Norway","norway","0.80","2021 est.","124","Europe"
"Macau","macau","0.79","2021 est.","125","East Asia/Southeast Asia"
"Eswatini","eswatini","0.77","2021 est.","126","Africa"
"Canada","canada","0.77","2021 est.","127","North America"
"French Polynesia","french-polynesia","0.75","2021 est.","128","Australia - Oceania"
"Tunisia","tunisia","0.75","2021 est.","129","Africa"
"Malta","malta","0.75","2021 est.","130","Europe"
"Paracel Islands","paracel-islands","0.75","2021 est.","131","East Asia/Southeast Asia"
"Sweden","sweden","0.74","2021 est.","132","Europe"
"Liechtenstein","liechtenstein","0.73","2021 est.","133","Europe"
"Lesotho","lesotho","0.73","2021 est.","134","Africa"
"Azerbaijan","azerbaijan","0.71","2021 est.","135","Middle East"
"United States","united-states","0.70","2021 est.","136","North America"
"Turkey","turkey","0.70","2021 est.","137","Middle East"
"Lebanon","lebanon","0.68","2021 est.","138","Middle East"
"Chile","chile","0.68","2021 est.","139","South America"
"El Salvador","el-salvador","0.67","2021 est.","140","Central America"
"Jersey","jersey","0.67","2021 est.","141","Europe"
"Seychelles","seychelles","0.67","2021 est.","142","Africa"
"Kosovo","kosovo","0.67","2021 est.","143","Europe"
"Brazil","brazil","0.65","2021 est.","144","South America"
"Switzerland","switzerland","0.65","2021 est.","145","Europe"
"Saint Kitts and Nevis","saint-kitts-and-nevis","0.64","2021 est.","146","Central America"
"Sri Lanka","sri-lanka","0.63","2021 est.","147","South Asia"
"San Marino","san-marino","0.63","2021 est.","148","Europe"
"Faroe Islands","faroe-islands","0.62","2021 est.","149","Europe"
"United Arab Emirates","united-arab-emirates","0.62","2021 est.","150","Middle East"
"Samoa","samoa","0.61","2021 est.","151","Australia - Oceania"
"Belgium","belgium","0.59","2021 est.","152","Europe"
"Isle of Man","isle-of-man","0.55","2021 est.","153","Europe"
"Monaco","monaco","0.53","2021 est.","154","Europe"
"Mauritius","mauritius","0.52","2021 est.","155","Africa"
"Montserrat","montserrat","0.52","2021 est.","156","Central America"
"Korea, North","korea-north","0.49","2021 est.","157","East Asia/Southeast Asia"
"United Kingdom","united-kingdom","0.48","2021 est.","158","Europe"
"Fiji","fiji","0.46","2021 est.","159","Australia - Oceania"
"Denmark","denmark","0.44","2021 est.","160","Europe"
"Nauru","nauru","0.42","2021 est.","161","Australia - Oceania"
"Palau","palau","0.38","2021 est.","162","Australia - Oceania"
"Netherlands","netherlands","0.37","2021 est.","163","Europe"
"Bermuda","bermuda","0.36","2021 est.","164","North America"
"Saint Martin","saint-martin","0.36","2021 est.","165","Central America"
"Grenada","grenada","0.35","2021 est.","166","Central America"
"Curacao","curacao","0.33","2021 est.","167","Central America"
"France","france","0.33","2021 est.","168","Europe"
"Ashmore and Cartier Islands","ashmore-and-cartier-islands","0.32","2021 est.","169","Australia - Oceania"
"Austria","austria","0.32","2021 est.","170","Europe"
"Saint Lucia","saint-lucia","0.30","2021 est.","171","Central America"
"Barbados","barbados","0.28","2021 est.","172","Central America"
"Uruguay","uruguay","0.26","2021 est.","173","South America"
"Finland","finland","0.26","2021 est.","174","Europe"
"China","china","0.26","2021 est.","175","East Asia/Southeast Asia"
"Wallis and Futuna","wallis-and-futuna","0.26","2021 est.","176","Australia - Oceania"
"Korea, South","korea-south","0.26","2021 est.","177","East Asia/Southeast Asia"
"Thailand","thailand","0.26","2021 est.","178","East Asia/Southeast Asia"
"Guernsey","guernsey","0.24","2021 est.","179","Europe"
"Albania","albania","0.24","2021 est.","180","Europe"
"Hong Kong","hong-kong","0.20","2021 est.","181","East Asia/Southeast Asia"
"Guyana","guyana","0.19","2021 est.","182","South America"
"Gibraltar","gibraltar","0.19","2021 est.","183","Europe"
"Guam","guam","0.18","2021 est.","184","Australia - Oceania"
"Saint Helena, Ascension, and Tristan da Cunha","saint-helena-ascension-and-tristan-da-cunha","0.14","2021 est.","185","Africa"
"Italy","italy","0.09","2021 est.","187","Europe"
"Dominica","dominica","0.07","2021 est.","188","Central America"
"Jamaica","jamaica","0.06","2021 est.","189","Central America"
"Georgia","georgia","0.05","2021 est.","190","Middle East"
"Taiwan","taiwan","0.04","2021 est.","191","East Asia/Southeast Asia"
"Czechia","czechia","0.04","2021 est.","192","Europe"
"Falkland Islands (Islas Malvinas)","falkland-islands-islas-malvinas","0.01","2014 est.","193","South America"
"Norfolk Island","norfolk-island","0.01","2014 est.","194","Australia - Oceania"
"Holy See (Vatican City)","holy-see-vatican-city","0.00","2014 est.","195","Europe"
"Pitcairn Islands","pitcairn-islands","0.00","2014 est.","196","Australia - Oceania"
"Greenland","greenland","-0.01","2021 est.","197","North America"
"Tokelau","tokelau","-0.01","2019 est.","198","Australia - Oceania"
"Niue","niue","-0.03","2021 est.","199","Australia - Oceania"
"Slovenia","slovenia","-0.03","2021 est.","200","Europe"
"Svalbard","svalbard","-0.03","2019 est.","201","Europe"
"Spain","spain","-0.03","2021 est.","202","Europe"
"Slovakia","slovakia","-0.08","2021 est.","203","Europe"
"Andorra","andorra","-0.10","2021 est.","204","Europe"
"Maldives","maldives","-0.12","2021 est.","205","South Asia"
