name,slug,value,date_of_information,ranking,region
"French Polynesia","french-polynesia","0","2016 est.","136","Australia - Oceania"
"Gabon","gabon","0","2016 est.","137","Africa"
"Gambia, The","gambia-the","0","2016 est.","138","Africa"
"Gaza Strip","gaza-strip","0","2011 est.","139","Middle East"
"Gibraltar","gibraltar","0","2016 est.","140","Europe"
"Greenland","greenland","0","2016 est.","141","North America"
"Grenada","grenada","0","2016 est.","142","Central America"
"Guam","guam","0","2016 est.","143","Australia - Oceania"
"Guinea","guinea","0","2016 est.","144","Africa"
"Guinea-Bissau","guinea-bissau","0","2016 est.","145","Africa"
"Guyana","guyana","0","2016 est.","146","South America"
"Haiti","haiti","0","2016 est.","147","Central America"
"Iceland","iceland","0","2016 est.","148","Europe"
"Indonesia","indonesia","0","2017 est.","149","East Asia/Southeast Asia"
"Iraq","iraq","0","2016 est.","150","Middle East"
"Jamaica","jamaica","0","2016 est.","151","Central America"
"Japan","japan","0","2016 est.","152","East Asia/Southeast Asia"
"Kiribati","kiribati","0","2016 est.","153","Australia - Oceania"
"Korea, North","korea-north","0","2016 est.","154","East Asia/Southeast Asia"
"Korea, South","korea-south","0","2016 est.","155","East Asia/Southeast Asia"
"Kuwait","kuwait","0","2016 est.","156","Middle East"
"Lebanon","lebanon","0","2016 est.","157","Middle East"
"Lesotho","lesotho","0","2016 est.","158","Africa"
"Liberia","liberia","0","2016 est.","159","Africa"
"Libya","libya","0","2015 est.","160","Africa"
"Liechtenstein","liechtenstein","0","2015 est.","161","Europe"
"Macau","macau","0","2016 est.","162","East Asia/Southeast Asia"
"Madagascar","madagascar","0","2016 est.","163","Africa"
"Malawi","malawi","0","2016 est.","164","Africa"
"Maldives","maldives","0","2016 est.","165","South Asia"
"Mali","mali","0","2016 est.","166","Africa"
"Malta","malta","0","2016 est.","167","Europe"
"Marshall Islands","marshall-islands","0","2016 est.","168","Australia - Oceania"
"Mauritania","mauritania","0","2016 est.","169","Africa"
"Mauritius","mauritius","0","2016 est.","170","Africa"
"Micronesia, Federated States of","micronesia-federated-states-of","0","2013 est.","171","Australia - Oceania"
"Moldova","moldova","0","2016 est.","172","Europe"
"Montserrat","montserrat","0","2016 est.","173","Central America"
"Nauru","nauru","0","2016 est.","174","Australia - Oceania"
"New Caledonia","new-caledonia","0","2016 est.","175","Australia - Oceania"
"New Zealand","new-zealand","0","2016 est.","176","Australia - Oceania"
"Niger","niger","0","2016 est.","177","Africa"
"Nigeria","nigeria","0","2016 est.","178","Africa"
"Niue","niue","0","2016 est.","179","Australia - Oceania"
"Northern Mariana Islands","northern-mariana-islands","0","2009 est.","180","Australia - Oceania"
"Oman","oman","0","2016 est.","181","Middle East"
"Pakistan","pakistan","0","2016 est.","182","South Asia"
"Papua New Guinea","papua-new-guinea","0","2017 est.","183","East Asia/Southeast Asia"
"Philippines","philippines","0","2017 est.","184","East Asia/Southeast Asia"
"Puerto Rico","puerto-rico","0","2016 est.","185","Central America"
"Qatar","qatar","0","2016 est.","186","Middle East"
"Saint Helena, Ascension, and Tristan da Cunha","saint-helena-ascension-and-tristan-da-cunha","0","2016 est.","187","Africa"
"Saint Kitts and Nevis","saint-kitts-and-nevis","0","2016 est.","188","Central America"
"Saint Lucia","saint-lucia","0","2016 est.","189","Central America"
"Saint Pierre and Miquelon","saint-pierre-and-miquelon","0","2016 est.","190","North America"
"Saint Vincent and the Grenadines","saint-vincent-and-the-grenadines","0","2016 est.","191","Central America"
"Samoa","samoa","0","2016 est.","192","Australia - Oceania"
"Sao Tome and Principe","sao-tome-and-principe","0","2016","193","Africa"
"Saudi Arabia","saudi-arabia","0","2016 est.","194","Middle East"
"Senegal","senegal","0","2016 est.","195","Africa"
"Seychelles","seychelles","0","2016 est.","196","Africa"
"Sierra Leone","sierra-leone","0","2016 est.","197","Africa"
"Singapore","singapore","0","2016 est.","198","East Asia/Southeast Asia"
"Solomon Islands","solomon-islands","0","2016 est.","199","Australia - Oceania"
"Somalia","somalia","0","2016 est.","200","Africa"
"South Sudan","south-sudan","0","2016 est.","201","Africa"
"Sri Lanka","sri-lanka","0","2016 est.","202","South Asia"
"Sudan","sudan","0","2016 est.","203","Africa"
"Suriname","suriname","0","2016 est.","204","South America"
"Taiwan","taiwan","0","2016 est.","205","East Asia/Southeast Asia"
"Tanzania","tanzania","0","2016 est.","206","Africa"
"Timor-Leste","timor-leste","0","2017 est.","207","East Asia/Southeast Asia"
"Togo","togo","0","2016 est.","208","Africa"
"Tonga","tonga","0","2016","209","Australia - Oceania"
"Trinidad and Tobago","trinidad-and-tobago","0","2016 est.","210","Central America"
"Turks and Caicos Islands","turks-and-caicos-islands","0","2016 est.","211","Central America"
"Tuvalu","tuvalu","0","2014 est.","212","Australia - Oceania"
"United Arab Emirates","united-arab-emirates","0","2016 est.","213","Middle East"
"Vanuatu","vanuatu","0","2016 est.","214","Australia - Oceania"
"Venezuela","venezuela","0","2015 est.","215","South America"
"Virgin Islands","virgin-islands","0","2016 est.","216","Central America"
"West Bank","west-bank","0","2016","217","Middle East"
"Yemen","yemen","0","2016 est.","218","Middle East"
