name,slug,value,date_of_information,ranking,region
"Nicaragua","nicaragua","460","2015 est.","111","Central America"
"Djibouti","djibouti","403","2015 est.","112","Africa"
"Zambia","zambia","371","2015 est.","113","Africa"
"Montenegro","montenegro","357","2015 est.","114","Europe"
"El Salvador","el-salvador","347","2015 est.","115","Central America"
"Moldova","moldova","275","2015 est.","116","Europe"
"Kosovo","kosovo","192","2015 est.","117","Europe"
"Kenya","kenya","173","2015 est.","118","Africa"
"Antigua and Barbuda","antigua-and-barbuda","91","2015 est.","119","Central America"
"Namibia","namibia","80","2015 est.","120","Africa"
"Panama","panama","66","2015 est.","121","Central America"
"Gambia, The","gambia-the","42","2015 est.","122","Africa"
"West Bank","west-bank","19","2015 est.","123","Middle East"
"Afghanistan","afghanistan","0","2015 est.","124","South Asia"
"American Samoa","american-samoa","0","2015 est.","125","Australia - Oceania"
"Armenia","armenia","0","2015 est.","126","Middle East"
"Aruba","aruba","0","2015 est.","127","Central America"
"Bahamas, The","bahamas-the","0","2015 est.","128","Central America"
"Barbados","barbados","0","2015 est.","129","Central America"
"Belize","belize","0","2015 est.","130","Central America"
"Bermuda","bermuda","0","2015 est.","131","North America"
"Bhutan","bhutan","0","2015 est.","132","South Asia"
"Botswana","botswana","0","2015 est.","133","Africa"
"British Virgin Islands","british-virgin-islands","0","2015 est.","134","Central America"
"Brunei","brunei","0","2015 est.","135","East Asia/Southeast Asia"
"Burkina Faso","burkina-faso","0","2015 est.","136","Africa"
"Burma","burma","0","2015 est.","137","East Asia/Southeast Asia"
"Burundi","burundi","0","2015 est.","138","Africa"
"Cabo Verde","cabo-verde","0","2015 est.","139","Africa"
"Cambodia","cambodia","0","2015 est.","140","East Asia/Southeast Asia"
"Cayman Islands","cayman-islands","0","2015 est.","141","Central America"
"Central African Republic","central-african-republic","0","2015 est.","142","Africa"
"Chad","chad","0","2015 est.","143","Africa"
"Comoros","comoros","0","2015 est.","144","Africa"
"Congo, Democratic Republic of the","congo-democratic-republic-of-the","0","2015 est.","145","Africa"
"Cook Islands","cook-islands","0","2015 est.","146","Australia - Oceania"
"Costa Rica","costa-rica","0","2015 est.","147","Central America"
"Dominica","dominica","0","2015 est.","148","Central America"
"Dominican Republic","dominican-republic","0","2015 est.","149","Central America"
"Equatorial Guinea","equatorial-guinea","0","2015 est.","150","Africa"
"Eritrea","eritrea","0","2015 est.","151","Africa"
"Eswatini","eswatini","0","2015 est.","152","Africa"
"Ethiopia","ethiopia","0","2015 est.","153","Africa"
"Falkland Islands (Islas Malvinas)","falkland-islands-islas-malvinas","0","2015 est.","154","South America"
"Faroe Islands","faroe-islands","0","2015 est.","155","Europe"
"Fiji","fiji","0","2015 est.","156","Australia - Oceania"
"French Polynesia","french-polynesia","0","2015 est.","157","Australia - Oceania"
"Gibraltar","gibraltar","0","2015 est.","158","Europe"
"Greenland","greenland","0","2015 est.","159","North America"
"Grenada","grenada","0","2015 est.","160","Central America"
"Guam","guam","0","2015 est.","161","Australia - Oceania"
