name,slug,value,date_of_information,ranking,region
"Sweden","sweden","40.80","2017 est.","124","Europe"
"Rwanda","rwanda","40.50","2017 est.","125","Africa"
"Iceland","iceland","40.00","2017 est.","126","Europe"
"Uganda","uganda","40.00","2017 est.","127","Africa"
"Philippines","philippines","39.90","2017 est.","128","East Asia/Southeast Asia"
"Lithuania","lithuania","39.70","2017 est.","129","Europe"
"Bosnia and Herzegovina","bosnia-and-herzegovina","39.50","2017 est.","130","Europe"
"Honduras","honduras","39.50","2017 est.","131","Central America"
"Iran","iran","39.50","2017 est.","132","Middle East"
"Korea, South","korea-south","39.50","2017 est.","133","East Asia/Southeast Asia"
"Venezuela","venezuela","38.90","2017 est.","135","South America"
"Burkina Faso","burkina-faso","38.10","2017 est.","136","Africa"
"Guinea","guinea","37.90","2017 est.","137","Africa"
"Panama","panama","37.80","2017 est.","138","Central America"
"Equatorial Guinea","equatorial-guinea","37.40","2017 est.","139","Africa"
"Dominican Republic","dominican-republic","37.20","2017 est.","140","Central America"
"Tanzania","tanzania","37.00","2017 est.","141","Africa"
"Tuvalu","tuvalu","37.00","2017 est.","142","Australia - Oceania"
"Cameroon","cameroon","36.90","2017 est.","143","Africa"
"Papua New Guinea","papua-new-guinea","36.90","2017 est.","144","East Asia/Southeast Asia"
"Romania","romania","36.80","2017 est.","145","Europe"
"Norway","norway","36.50","2017 est.","146","Europe"
"Latvia","latvia","36.30","2017 est.","147","Europe"
"Madagascar","madagascar","36.00","2017 est.","148","Africa"
"Taiwan","taiwan","35.70","2017 est.","149","East Asia/Southeast Asia"
"Mali","mali","35.40","2017 est.","150","Africa"
"Denmark","denmark","35.30","2017 est.","151","Europe"
"Faroe Islands","faroe-islands","35.00","2014 est.","152","Europe"
"Czechia","czechia","34.70","2017 est.","153","Europe"
"Liberia","liberia","34.40","2017 est.","154","Africa"
"Lesotho","lesotho","33.70","2017 est.","155","Africa"
"Burma","burma","33.60","2017 est.","156","East Asia/Southeast Asia"
"Nicaragua","nicaragua","33.30","2017 est.","157","Central America"
"Curacao","curacao","33.20","2012 est.","158","Central America"
"Bangladesh","bangladesh","33.10","2017 est.","159","South Asia"
"Comoros","comoros","32.40","2017 est.","160","Africa"
"Djibouti","djibouti","31.80","2017 est.","161","Africa"
"New Zealand","new-zealand","31.70","2017 est.","162","Australia - Oceania"
"Moldova","moldova","31.50","2017 est.","163","Europe"
"Haiti","haiti","31.10","2017 est.","164","Central America"
"Cambodia","cambodia","30.40","2017 est.","165","East Asia/Southeast Asia"
"Indonesia","indonesia","28.80","2017 est.","166","East Asia/Southeast Asia"
"Turkmenistan","turkmenistan","28.80","2017 est.","167","Central Asia"
"Eswatini","eswatini","28.40","2017 est.","168","Africa"
"Turkey","turkey","28.30","2017 est.","169","Middle East"
"Algeria","algeria","27.50","2017 est.","170","Africa"
"Nepal","nepal","26.40","2017 est.","171","South Asia"
"Kiribati","kiribati","26.30","2017 est.","172","Australia - Oceania"
"Marshall Islands","marshall-islands","25.50","2017 est.","173","Australia - Oceania"
"Peru","peru","25.40","2017 est.","174","South America"
"Guatemala","guatemala","24.70","2017 est.","175","Central America"
"Micronesia, Federated States of","micronesia-federated-states-of","24.50","2017 est.","176","Australia - Oceania"
"West Bank","west-bank","24.40","2014 est.","177","Middle East"
"Uzbekistan","uzbekistan","24.30","2017 est.","178","Central Asia"
"Palau","palau","24.10","2016 est.","179","Australia - Oceania"
"San Marino","san-marino","24.10","2017 est.","180","Europe"
"Bulgaria","bulgaria","23.90","2017 est.","181","Europe"
"Chile","chile","23.60","2017 est.","182","South America"
"Luxembourg","luxembourg","23.00","2017 est.","183","Europe"
"Guam","guam","22.10","2016 est.","184","Australia - Oceania"
"Nigeria","nigeria","21.80","2017 est.","185","Africa"
"Kosovo","kosovo","21.20","2017 est.","186","Europe"
"Kazakhstan","kazakhstan","20.80","2017 est.","187","Central Asia"
"Kuwait","kuwait","20.60","2017 est.","188","Middle East"
"Anguilla","anguilla","20.10","2015 est.","189","Central America"
"United Arab Emirates","united-arab-emirates","19.70","2017 est.","190","Middle East"
"Paraguay","paraguay","19.50","2017 est.","191","South America"
"Congo, Democratic Republic of the","congo-democratic-republic-of-the","18.10","2017 est.","192","Africa"
"Saudi Arabia","saudi-arabia","17.20","2017 est.","193","Middle East"
"Russia","russia","15.50","2017 est.","194","Central Asia"
"Botswana","botswana","14.00","2017 est.","195","Africa"
"Greenland","greenland","13.00","2015 est.","196","North America"
"American Samoa","american-samoa","12.20","2016 est.","197","Australia - Oceania"
"Solomon Islands","solomon-islands","9.40","2017 est.","198","Australia - Oceania"
"Estonia","estonia","9.00","2017 est.","199","Europe"
"Gibraltar","gibraltar","7.50","2008 est.","200","Europe"
"Northern Mariana Islands","northern-mariana-islands","7.10","2017 est.","201","Australia - Oceania"
"Afghanistan","afghanistan","7.00","2017 est.","202","South Asia"
"New Caledonia","new-caledonia","6.50","2015 est.","203","Australia - Oceania"
"Wallis and Futuna","wallis-and-futuna","5.60","2004 est.","204","Australia - Oceania"
"Libya","libya","4.70","2017 est.","205","Africa"
"Timor-Leste","timor-leste","3.80","2017 est.","206","East Asia/Southeast Asia"
"Brunei","brunei","2.80","2017 est.","207","East Asia/Southeast Asia"
"Hong Kong","hong-kong","0.10","2017 est.","208","East Asia/Southeast Asia"
"Falkland Islands (Islas Malvinas)","falkland-islands-islas-malvinas","0.00","2015 est.","209","South America"
"Macau","macau","0.00","2017 est.","210","East Asia/Southeast Asia"
