name,slug,value,date_of_information,ranking,region
"Kosovo","kosovo","14,000","2016 est.","155","Europe"
"Niger","niger","14,000","2016 est.","156","Africa"
"Suriname","suriname","13,000","2016 est.","157","South America"
"Macau","macau","12,700","2016 est.","158","East Asia/Southeast Asia"
"Barbados","barbados","11,000","2016 est.","159","Central America"
"Maldives","maldives","11,000","2016 est.","160","South Asia"
"Sint Maarten","sint-maarten","10,600","2016 est.","161","Central America"
"Armenia","armenia","8,000","2016 est.","162","Middle East"
"Aruba","aruba","8,000","2016 est.","163","Central America"
"Liberia","liberia","8,000","2016 est.","164","Africa"
"South Sudan","south-sudan","8,000","2016 est.","165","Africa"
"Seychelles","seychelles","7,300","2016 est.","166","Africa"
"Rwanda","rwanda","6,700","2016 est.","167","Africa"
"French Polynesia","french-polynesia","6,600","2016 est.","168","Australia - Oceania"
"Sierra Leone","sierra-leone","6,500","2016 est.","169","Africa"
"Djibouti","djibouti","6,360","2016 est.","170","Africa"
"Malawi","malawi","6,000","2016 est.","171","Africa"
"Montenegro","montenegro","6,000","2016 est.","172","Europe"
"Cabo Verde","cabo-verde","5,600","2016 est.","173","Africa"
"Somalia","somalia","5,600","2016 est.","174","Africa"
"Eswatini","eswatini","5,300","2016 est.","175","Africa"
"Equatorial Guinea","equatorial-guinea","5,200","2016 est.","176","Africa"
"Antigua and Barbuda","antigua-and-barbuda","5,000","2016 est.","177","Central America"
"Bermuda","bermuda","5,000","2016 est.","178","North America"
"Lesotho","lesotho","5,000","2016 est.","179","Africa"
"Faroe Islands","faroe-islands","4,600","2016 est.","180","Europe"
"Cayman Islands","cayman-islands","4,400","2016 est.","181","Central America"
"Belize","belize","4,000","2016 est.","182","Central America"
"Eritrea","eritrea","4,000","2016 est.","183","Africa"
"Greenland","greenland","4,000","2016 est.","184","North America"
"Gambia, The","gambia-the","3,800","2016 est.","185","Africa"
"Timor-Leste","timor-leste","3,500","2016 est.","186","East Asia/Southeast Asia"
"Saint Lucia","saint-lucia","3,100","2016 est.","187","Central America"
"Bhutan","bhutan","3,000","2016 est.","188","South Asia"
"Central African Republic","central-african-republic","2,800","2016 est.","189","Africa"
"Guinea-Bissau","guinea-bissau","2,700","2016 est.","190","Africa"
"Samoa","samoa","2,400","2016 est.","191","Australia - Oceania"
"American Samoa","american-samoa","2,375","2016 est.","192","Australia - Oceania"
"Chad","chad","2,300","2016 est.","193","Africa"
"Grenada","grenada","2,000","2016 est.","194","Central America"
"Marshall Islands","marshall-islands","2,000","2016 est.","195","Australia - Oceania"
"Saint Kitts and Nevis","saint-kitts-and-nevis","1,700","2016 est.","196","Central America"
"Saint Vincent and the Grenadines","saint-vincent-and-the-grenadines","1,620","2016 est.","197","Central America"
"Solomon Islands","solomon-islands","1,600","2016 est.","198","Australia - Oceania"
"Burundi","burundi","1,500","2016 est.","199","Africa"
"Turks and Caicos Islands","turks-and-caicos-islands","1,420","2016 est.","200","Central America"
"Comoros","comoros","1,300","2016 est.","201","Africa"
"Dominica","dominica","1,300","2016 est.","202","Central America"
"Virgin Islands","virgin-islands","1,240","2016 est.","203","Central America"
"Vanuatu","vanuatu","1,100","2016 est.","204","Australia - Oceania"
"Sao Tome and Principe","sao-tome-and-principe","1,000","2016 est.","205","Africa"
"Tonga","tonga","900","2016 est.","206","Australia - Oceania"
"Saint Pierre and Miquelon","saint-pierre-and-miquelon","660","2016 est.","207","North America"
"Cook Islands","cook-islands","600","2016 est.","208","Australia - Oceania"
"Nauru","nauru","470","2016 est.","209","Australia - Oceania"
"Kiribati","kiribati","400","2016 est.","210","Australia - Oceania"
"Montserrat","montserrat","400","2016 est.","211","Central America"
"Falkland Islands (Islas Malvinas)","falkland-islands-islas-malvinas","290","2016 est.","212","South America"
"Saint Helena, Ascension, and Tristan da Cunha","saint-helena-ascension-and-tristan-da-cunha","70","2016 est.","213","Africa"
"Niue","niue","50","2016 est.","214","Australia - Oceania"
