name,slug,value,date_of_information,ranking,region
"Falkland Islands (Islas Malvinas)","falkland-islands-islas-malvinas","1,610"," est.","190","South America"
"Saint Helena, Ascension, and Tristan da Cunha","saint-helena-ascension-and-tristan-da-cunha","1,347"," est.","191","Africa"
"Guinea","guinea","1,250","","192","Africa"
"Guinea-Bissau","guinea-bissau","1,227","","193","Africa"
"Comoros","comoros","1,181","","194","Africa"
"Solomon Islands","solomon-islands","1,045","","195","Australia - Oceania"
"Marshall Islands","marshall-islands","1,000"," est.","196","Australia - Oceania"
"Tuvalu","tuvalu","1,000"," est.","197","Australia - Oceania"
"Eritrea","eritrea","600"," est.","198","Africa"
"Timor-Leste","timor-leste","600","","199","East Asia/Southeast Asia"
"Central African Republic","central-african-republic","499","","200","Africa"
"South Sudan","south-sudan","200","","201","Africa"
"Kiribati","kiribati","105","","202","Australia - Oceania"
"Chad","chad","68","","203","Africa"
