name,slug,value,date_of_information,ranking,region
"Hong Kong","hong-kong","0.0","2017 est.","108","East Asia/Southeast Asia"
"Iceland","iceland","0.0","2017 est.","109","Europe"
"Indonesia","indonesia","0.0","2017 est.","110","East Asia/Southeast Asia"
"Iraq","iraq","0.0","2017 est.","111","Middle East"
"Ireland","ireland","0.0","2017 est.","112","Europe"
"Israel","israel","0.0","2017 est.","113","Middle East"
"Italy","italy","0.0","2017 est.","114","Europe"
"Jamaica","jamaica","0.0","2017 est.","115","Central America"
"Jordan","jordan","0.0","2017 est.","116","Middle East"
"Kazakhstan","kazakhstan","0.0","2017 est.","117","Central Asia"
"Kenya","kenya","0.0","2017 est.","118","Africa"
"Kiribati","kiribati","0.0","2017 est.","119","Australia - Oceania"
"Korea, North","korea-north","0.0","2017 est.","120","East Asia/Southeast Asia"
"Kosovo","kosovo","0.0","2017 est.","121","Europe"
"Kuwait","kuwait","0.0","2017 est.","122","Middle East"
"Kyrgyzstan","kyrgyzstan","0.0","2017 est.","123","Central Asia"
"Laos","laos","0.0","2017 est.","124","East Asia/Southeast Asia"
"Latvia","latvia","0.0","2017 est.","125","Europe"
"Lebanon","lebanon","0.0","2017 est.","126","Middle East"
"Lesotho","lesotho","0.0","2017 est.","127","Africa"
"Liberia","liberia","0.0","2017 est.","128","Africa"
"Libya","libya","0.0","2017 est.","129","Africa"
"Lithuania","lithuania","0.0","2017 est.","130","Europe"
"Luxembourg","luxembourg","0.0","2017 est.","131","Europe"
"Macau","macau","0.0","2017 est.","132","East Asia/Southeast Asia"
"Madagascar","madagascar","0.0","2017 est.","134","Africa"
"Malawi","malawi","0.0","2017 est.","135","Africa"
"Malaysia","malaysia","0.0","2017 est.","136","East Asia/Southeast Asia"
"Maldives","maldives","0.0","2017 est.","137","South Asia"
"Mali","mali","0.0","2017 est.","138","Africa"
"Malta","malta","0.0","2017 est.","139","Europe"
"Marshall Islands","marshall-islands","0.0","2017 est.","140","Australia - Oceania"
"Mauritania","mauritania","0.0","2017 est.","141","Africa"
"Mauritius","mauritius","0.0","2017 est.","142","Africa"
"Micronesia, Federated States of","micronesia-federated-states-of","0.0","2015 est.","143","Australia - Oceania"
"Moldova","moldova","0.0","2017 est.","144","Europe"
"Mongolia","mongolia","0.0","2017 est.","145","East Asia/Southeast Asia"
"Montenegro","montenegro","0.0","2017 est.","146","Europe"
"Montserrat","montserrat","0.0","2017 est.","147","Central America"
"Morocco","morocco","0.0","2017 est.","148","Africa"
"Mozambique","mozambique","0.0","2017 est.","149","Africa"
"Namibia","namibia","0.0","2017 est.","150","Africa"
"Nauru","nauru","0.0","2017 est.","151","Australia - Oceania"
"Nepal","nepal","0.0","2017 est.","152","South Asia"
"New Caledonia","new-caledonia","0.0","2017 est.","153","Australia - Oceania"
"New Zealand","new-zealand","0.0","2017 est.","154","Australia - Oceania"
"Nicaragua","nicaragua","0.0","2017 est.","155","Central America"
"Niger","niger","0.0","2017 est.","156","Africa"
"Nigeria","nigeria","0.0","2017 est.","157","Africa"
"Niue","niue","0.0","2017 est.","158","Australia - Oceania"
"Norway","norway","0.0","2017 est.","159","Europe"
"Oman","oman","0.0","2017 est.","160","Middle East"
"Panama","panama","0.0","2017 est.","161","Central America"
"Papua New Guinea","papua-new-guinea","0.0","2017 est.","162","East Asia/Southeast Asia"
"Paraguay","paraguay","0.0","2017 est.","163","South America"
"Peru","peru","0.0","2017 est.","164","South America"
"Philippines","philippines","0.0","2017 est.","165","East Asia/Southeast Asia"
"Poland","poland","0.0","2017 est.","166","Europe"
"Portugal","portugal","0.0","2017 est.","167","Europe"
"Puerto Rico","puerto-rico","0.0","2017 est.","168","Central America"
"Qatar","qatar","0.0","2017 est.","169","Middle East"
"Rwanda","rwanda","0.0","2017 est.","170","Africa"
"Saint Helena, Ascension, and Tristan da Cunha","saint-helena-ascension-and-tristan-da-cunha","0.0","2017 est.","171","Africa"
"Saint Kitts and Nevis","saint-kitts-and-nevis","0.0","2017 est.","172","Central America"
"Saint Lucia","saint-lucia","0.0","2017 est.","173","Central America"
"Saint Pierre and Miquelon","saint-pierre-and-miquelon","0.0","2017 est.","174","North America"
"Saint Vincent and the Grenadines","saint-vincent-and-the-grenadines","0.0","2017 est.","175","Central America"
"Samoa","samoa","0.0","2017 est.","176","Australia - Oceania"
"Sao Tome and Principe","sao-tome-and-principe","0.0","2017 est.","177","Africa"
"Saudi Arabia","saudi-arabia","0.0","2017 est.","178","Middle East"
"Senegal","senegal","0.0","2017 est.","179","Africa"
"Serbia","serbia","0.0","2017 est.","180","Europe"
"Seychelles","seychelles","0.0","2017 est.","181","Africa"
"Sierra Leone","sierra-leone","0.0","2017 est.","182","Africa"
"Singapore","singapore","0.0","2017 est.","183","East Asia/Southeast Asia"
"Solomon Islands","solomon-islands","0.0","2017 est.","184","Australia - Oceania"
"Somalia","somalia","0.0","2017 est.","185","Africa"
"South Sudan","south-sudan","0.0","2017 est.","186","Africa"
"Sri Lanka","sri-lanka","0.0","2017 est.","187","South Asia"
"Sudan","sudan","0.0","2017 est.","188","Africa"
"Suriname","suriname","0.0","2017 est.","189","South America"
"Syria","syria","0.0","2017 est.","190","Middle East"
"Tajikistan","tajikistan","0.0","2017 est.","191","Central Asia"
"Tanzania","tanzania","0.0","2017 est.","192","Africa"
"Thailand","thailand","0.0","2017 est.","193","East Asia/Southeast Asia"
"Timor-Leste","timor-leste","0.0","2017 est.","194","East Asia/Southeast Asia"
"Togo","togo","0.0","2017 est.","195","Africa"
"Tonga","tonga","0.0","2017 est.","196","Australia - Oceania"
"Trinidad and Tobago","trinidad-and-tobago","0.0","2017 est.","197","Central America"
"Tunisia","tunisia","0.0","2017 est.","198","Africa"
"Turkey","turkey","0.0","2017 est.","199","Middle East"
"Turkmenistan","turkmenistan","0.0","2017 est.","200","Central Asia"
"Turks and Caicos Islands","turks-and-caicos-islands","0.0","2017 est.","201","Central America"
"Tuvalu","tuvalu","0.0","2014","202","Australia - Oceania"
"Uganda","uganda","0.0","2017 est.","203","Africa"
"United Arab Emirates","united-arab-emirates","0.0","2017 est.","204","Middle East"
"Uruguay","uruguay","0.0","2017 est.","205","South America"
"Uzbekistan","uzbekistan","0.0","2017 est.","206","Central Asia"
"Vanuatu","vanuatu","0.0","2017 est.","207","Australia - Oceania"
"Venezuela","venezuela","0.0","2017 est.","208","South America"
"Vietnam","vietnam","0.0","2017 est.","209","East Asia/Southeast Asia"
"Virgin Islands","virgin-islands","0.0","2017 est.","210","Central America"
"West Bank","west-bank","0.0","2017 est.","211","Middle East"
"Yemen","yemen","0.0","2017 est.","212","Middle East"
"Zambia","zambia","0.0","2017 est.","213","Africa"
"Zimbabwe","zimbabwe","0.0","2017 est.","214","Africa"
