name,slug,value,date_of_information,ranking,region
"Malta","malta","813,000,000","2016 est.","156","Europe"
"Virgin Islands","virgin-islands","704,000,000","2016 est.","157","Central America"
"French Polynesia","french-polynesia","677,300,000","2016 est.","158","Australia - Oceania"
"Bermuda","bermuda","650,000,000","2016 est.","159","North America"
"Cayman Islands","cayman-islands","650,000,000","2016 est.","160","Central America"
"Marshall Islands","marshall-islands","650,000,000","2016 est.","161","Australia - Oceania"
"Guinea","guinea","598,000,000","2016 est.","162","Africa"
"Greenland","greenland","538,000,000","2016 est.","163","North America"
"Rwanda","rwanda","525,000,000","2016 est.","164","Africa"
"Lesotho","lesotho","510,000,000","2016 est.","165","Africa"
"Equatorial Guinea","equatorial-guinea","500,000,000","2016 est.","166","Africa"
"Niger","niger","494,700,000","2016 est.","167","Africa"
"Eritrea","eritrea","415,900,000","2016 est.","168","Africa"
"South Sudan","south-sudan","412,800,000","2016 est.","169","Africa"
"Djibouti","djibouti","405,500,000","2016 est.","170","Africa"
"Maldives","maldives","402,000,000","2016 est.","171","South Asia"
"Cabo Verde","cabo-verde","395,000,000","2016 est.","172","Africa"
"Eswatini","eswatini","381,000,000","2016 est.","173","Africa"
"Saint Lucia","saint-lucia","369,000,000","2016 est.","174","Central America"
"Seychelles","seychelles","350,000,000","2016 est.","175","Africa"
"Somalia","somalia","339,000,000","2016 est.","176","Africa"
"Benin","benin","335,000,000","2016 est.","177","Africa"
"Luxembourg","luxembourg","334,500,000","2016 est.","178","Europe"
"Antigua and Barbuda","antigua-and-barbuda","331,000,000","2016 est.","179","Central America"
"Faroe Islands","faroe-islands","307,000,000","2016 est.","180","Europe"
"Sint Maarten","sint-maarten","304,300,000","2008 est.","181","Central America"
"Gambia, The","gambia-the","304,100,000","2016 est.","182","Africa"
"Burundi","burundi","304,000,000","2016 est.","183","Africa"
"Liberia","liberia","300,000,000","2016 est.","184","Africa"
"Sierra Leone","sierra-leone","300,000,000","2016 est.","185","Africa"
"Belize","belize","280,000,000","2016 est.","186","Central America"
"Gibraltar","gibraltar","238,800,000","2016 est.","187","Europe"
"Turks and Caicos Islands","turks-and-caicos-islands","235,000,000","2016 est.","188","Central America"
"Togo","togo","232,600,000","2016 est.","189","Africa"
"Chad","chad","224,300,000","2016 est.","190","Africa"
"Saint Kitts and Nevis","saint-kitts-and-nevis","208,000,000","2016 est.","191","Central America"
"Grenada","grenada","202,100,000","2016 est.","192","Central America"
"Micronesia, Federated States of","micronesia-federated-states-of","192,000,000","2002","193","Australia - Oceania"
"Central African Republic","central-african-republic","171,400,000","2016 est.","194","Africa"
"American Samoa","american-samoa","169,000,000","2016 est.","195","Australia - Oceania"
"Saint Vincent and the Grenadines","saint-vincent-and-the-grenadines","157,000,000","2016 est.","196","Central America"
"Samoa","samoa","132,000,000","2016 est.","197","Australia - Oceania"
"British Virgin Islands","british-virgin-islands","126,300,000","2016 est.","198","Central America"
"Dominica","dominica","111,400,000","2016 est.","199","Central America"
"Solomon Islands","solomon-islands","103,000,000","2016 est.","200","Australia - Oceania"
"Andorra","andorra","99,480,000","2015 est.","201","Europe"
"Liechtenstein","liechtenstein","68,430,000","2015 est.","202","Europe"
"Sao Tome and Principe","sao-tome-and-principe","66,000,000","2016 est.","203","Africa"
"Vanuatu","vanuatu","63,000,000","2016 est.","204","Australia - Oceania"
"Tonga","tonga","52,000,000","2016 est.","205","Australia - Oceania"
"Saint Pierre and Miquelon","saint-pierre-and-miquelon","46,000,000","2016 est.","206","North America"
"Comoros","comoros","42,000,000","2016 est.","207","Africa"
"Guinea-Bissau","guinea-bissau","39,000,000","2016 est.","208","Africa"
"Cook Islands","cook-islands","34,000,000","2016 est.","209","Australia - Oceania"
"Kiribati","kiribati","29,000,000","2016 est.","210","Australia - Oceania"
"Montserrat","montserrat","24,000,000","2016 est.","211","Central America"
"Nauru","nauru","24,000,000","2016 est.","212","Australia - Oceania"
"Falkland Islands (Islas Malvinas)","falkland-islands-islas-malvinas","19,000,000","2016 est.","213","South America"
"Tuvalu","tuvalu","11,800,000","2011 est.","214","Australia - Oceania"
"Saint Helena, Ascension, and Tristan da Cunha","saint-helena-ascension-and-tristan-da-cunha","7,000,000","2016 est.","215","Africa"
"Niue","niue","3,000,000","2016 est.","216","Australia - Oceania"
"Northern Mariana Islands","northern-mariana-islands","60,600","2009","217","Australia - Oceania"
"Gaza Strip","gaza-strip","51,000","2011 est.","218","Middle East"
"Timor-Leste","timor-leste","0","2016 est.","219","East Asia/Southeast Asia"
