name,slug,value,date_of_information,ranking,region
"Netherlands","netherlands","8,907,000","2020 est.","53","Europe"
"Iraq","iraq","8,900,000","2010 est.","54","Middle East"
"Cote d'Ivoire","cote-divoire","8,747,000","2017 est.","55","Africa"
"Kazakhstan","kazakhstan","8,685,000","2020 est.","56","Central Asia"
"Burkina Faso","burkina-faso","8,501,000","2016 est.","57","Africa"
"Afghanistan","afghanistan","8,478,000","2017 est.","58","South Asia"
"Ecuador","ecuador","8,086,000","2017 est.","59","South America"
"Sri Lanka","sri-lanka","8,000,000","2020 est.","60","South Asia"
"Zimbabwe","zimbabwe","7,907,000","2017 est.","61","Africa"
"Yemen","yemen","7,425,000","2017 est.","62","Middle East"
"Chile","chile","7,249,000","2020 est.","63","South America"
"Malawi","malawi","7,000,000","2013 est.","64","Africa"
"Senegal","senegal","6,966,000","2017 est.","65","Africa"
"Zambia","zambia","6,898,000","2017 est.","66","Africa"
"Guatemala","guatemala","6,664,000","2017 est.","67","Central America"
"Niger","niger","6,500,000","2017 est.","68","Africa"
"Mali","mali","6,447,000","2017 est.","69","Africa"
"Rwanda","rwanda","6,227,000","2017 est.","70","Africa"
"Bolivia","bolivia","5,719,000","2016 est.","71","South America"
"Chad","chad","5,654,000","2017 est.","72","Africa"
"Guinea","guinea","5,558,000","2017 est.","73","Africa"
"United Arab Emirates","united-arab-emirates","5,344,000","2017 est.","74","Middle East"
"Czechia","czechia","5,222,000","2020 est.","75","Europe"
"Switzerland","switzerland","5,067,000","2020 est.","76","Europe"
"Sweden","sweden","5,029,000","2020 est.","77","Europe"
"Burundi","burundi","5,012,000","2017 est.","78","Africa"
"Azerbaijan","azerbaijan","4,939,000","2019 est.","79","Middle East"
"Romania","romania","4,889,000","2020 est.","80","Europe"
"Dominican Republic","dominican-republic","4,732,000","2017 est.","81","Central America"
"Portugal","portugal","4,717,000","2020 est.","82","Europe"
"Cuba","cuba","4,691,000","2017 est.","83","Central America"
"Haiti","haiti","4,594,000","2014 est.","84","Central America"
"Hungary","hungary","4,414,000","2020 est.","85","Europe"
